Issue_ID,User,Comment_ID,Date,Comment,Emotion Causes,UserType
58999,mihaimaruseac,1365272147,2022-12-26 16:17:25,This seems invalid. Log message does not show claimed crash. Affected version is old.,This seems invalid. Log message does not show claimed crash. Affected version is old.,COLLABORATOR
53750,mihaimaruseac,1365268729,2022-12-26 16:10:58,Someone needs to manually shepherd this inside as it touches code managed by copybara (inside it looks different),"""Manually shepherd this inside as it touches code managed by copybara (inside it looks different"")""",COLLABORATOR
53750,georgthegreat,1365107876,2022-12-26 11:28:05,"@gbaned, is there a chance for this PR to be accepted and merged?
I have rebased this PR twice and it is almost one year old as of today.
If it is not going to be merged, I suggest closing this PR.","I have rebased this PR twice and it is almost one year old as of today. If it is not going to be merged, I suggest closing this PR.",CONTRIBUTOR
58368,freedomtan,1364678435,2022-12-25 12:59:50,@nitins17 FYR. Setting `DEVELOPER_DIR=/Applications/Xcode.app/Contents/Developer` doesn't work for me on macOS 13.1 + Xcode 14.2 (either M1 or x86_64).,Setting DEVELOPER_DIR=/Applications/Xcode.app/Contents/Developer doesn't work for me on macOS 13.1 + Xcode 14.2 (either M1 or x86/64).,CONTRIBUTOR
58970,cheshire,1363206067,2022-12-22 18:19:58,"> there are a number of tests in tensorflow that have one or more sanitizers disabled, when they shouldn't, i.e. noasan or nomsan tags
Sure, but then I don't think this patch would solve it given that otherwise all XLA tests would have to have noasan?
We've discussed it a bit more, why not instead write
```
static Thread* t = tsl::Env::Default()->StartThread(....)
```
I think this should be enough to silence asan, and the resource usage would be the same?",noasan or nomsan tags,MEMBER
58752,SuryanarayanaY,1361044398,2022-12-21 9:09:45,"Hi @YaoJiayi ,
Sorry for delayed response.
The API `tf.random.stateless_uniform` for `float` dtypes seems working fine with the default range [0,1) only. Please refer attached [gist](https://colab.sandbox.google.com/gist/SuryanarayanaY/6784c0a6b2ae5936faea3e1106d99e2a/58752-gpu.ipynb).","""The API tf.random.stateless_uniform for float dtypes seems working fine with the default range [0,1] only""",COLLABORATOR
58967,nitins17,1360619142,2022-12-21 0:59:00,Closed as I still need to add configs for Python 3.11 in `tensorflow/tools/toolchains/remote_config/configs.bzl`,I still need to add configs for Python 3.11 in tensorflow/tools/toolchains/remote_config/configs.bzl.,MEMBER
58857,impjdi,1360437506,2022-12-20 23:11:59,"I don't have an AMD GPU to test this out. It could be OpenCL driver bug, or our shaders may be relying on undefined behavior of mobile GPUs that don't translate to your AMD GPU. The only thing I would try out is using MAX PRECISION as top inference priority to make sure it's not the FP16 getting in the way. Regardless of the outcome, this is beyond our level of support.","I don't have an AMD GPU to test this out. It could be OpenCL driver bug, or our shaders may be relying on undefined behavior of mobile GPUs that don't translate to your AMD GPU. The only thing I would try out is using MAX PRECISION as top inference priority to make sure it's not the FP16 getting in the way. Regardless of the outcome, this is beyond our level of support.",CONTRIBUTOR
58851,nouiz,1360151782,2022-12-20 20:32:16,"`//tensorflow/compiler/xla/tools:run_hlo_module` is also broken.
Can the build of one of those 2 tools (or both) be included in the CI?
It isn't great to have our basic tools broken for over a week now.",//tensorflow/compiler/xla/tools:run_hlo_module is also broken.,CONTRIBUTOR
58843,mihaimaruseac,1359831997,2022-12-20 17:20:05,There is no TF 2.13 released yet.,No TF 2.13 released yet.,COLLABORATOR
40614,mihaimaruseac,1359692423,2022-12-20 16:35:52,The issue here is not about Windows.,The issue here is not about Windows.,COLLABORATOR
58768,Flamefire,1359412840,2022-12-20 14:03:06,"Further investigation showed that this (`__subpackages__`) wasn't the exact issue. But it is this: https://github.com/tensorflow/tensorflow/blob/8a254397ff86a5a2efc0b51ef2eaee1059299095/tensorflow/lite/delegates/xnnpack/BUILD#L128
As ""PowerPC is not supported in XNNPACK"" this means now TF is not supported on PowerPC as the build will fail. A fix might be to use a better default for `tflite_with_xnnpack` which depends on the architecture.","Further investigation showed that this (__subpackages__) wasn't the exact issue. But it is this: https://github.com/tensorflow/tensorflow/blob/8a254397ff86a5a2efc0b51ef2eaee1059299095/tensorflow/lite/delegates/xnnpack/BUILD#L128 As ""PowerPC is not supported in XNNPACK"" this means now TF is not supported on PowerPC as the build will",CONTRIBUTOR
58768,Flamefire,1359047186,2022-12-20 9:12:25,Any update here? The referenced commit doesn't seem to made it into any branch of XNNPACK so this needs to be fixed from this repo,The referenced commit doesn't seem to made it into any branch of XNNPACK so this needs to be fixed from this repo.,CONTRIBUTOR
57104,carlthome,1357441338,2022-12-19 10:39:35,"Any update on this from Googlers? This is a pretty tricky annoyance in our CI/CD workflows on GitHub Actions to Vertex and Dataflow, since `gcloud` just works while TensorFlow Datasets (`tfds` CLI and `tfds.load`) does not without jumping through hurdles.","pretty tricky annoyance in our CI/CD workflows on GitHub Actions to Vertex and Dataflow, since gcloud just works while TensorFlow Datasets (tfds CLI and tfds.load) does not without jumping through hurdles.",CONTRIBUTOR
58665,mihaimaruseac,1356591612,2022-12-18 0:45:33,"Can you make one single commit with the change in the first file? 7 commits for just one single file change are a little bit too much.
You can squash all commits to a single one too if you don't want to open a separate PR.",7 commits for just one single file change are a little bit too much.,COLLABORATOR
58738,tilakrayal,1354345761,2022-12-16 7:53:12,"@LIONEFAN,
Sorry for the delay. I tried on tensorflow v2.10 to reproduce the issue but I was not able to fetch the files which are mentioned. Kindly find the [gist](https://colab.research.google.com/gist/tilakrayal/a78bb5afe17b093e69cb489d2281cf12/2-1000000.ipynb) and the image for the reference.
![image](https://user-images.githubusercontent.com/81610181/208050074-5c7115bc-fdaf-47f1-b923-e989b9bb1877.png)",I tried on tensorflow v2.10 to reproduce the issue but I was not able to fetch the files which are mentioned.,CONTRIBUTOR
58675,akuegel,1354319162,2022-12-16 7:18:27,"> @trisolaran @akuegel Can one of you approve again this PR? It was already approved. I only fixed some builds issues after the approval.
I approved it 3 days ago, and I don't see another commit by you after that. So I guess we pulled in the latest state? I had to do a few more fixes, but should be merged soon.","I had to do a few more fixes, but should be merged soon.",MEMBER
58675,nouiz,1353874075,2022-12-15 23:44:21,"@trisolaran @akuegel Can one of you approve again this PR?
It was already approved. I only fixed some builds issues after the approval.",Can one of you approve again this PR? It was already approved. I only fixed some builds issues after the approval.,CONTRIBUTOR
58720,reedwm,1353659679,2022-12-15 20:18:48,"Also note, I submitted 5d27ce5a27e5123266f5872b3a25514f0c9453fe which causes even more merge conflicts. I will address. We made some similar changes to various helper functions, but since I was aware of internal tests I ensured they all passed. It was easier to submit my change first then revert the equivalent changes you made.","""It was easier to submit my change first then revert the equivalent changes you made.""",MEMBER
58720,reedwm,1353598411,2022-12-15 19:23:44,There are merge conflicts and internal test failures. I will fix and merge. Please don't update the PR to address merge conflicts since it will revert the internal test failure fixes I am doing.,merge conflicts and internal test failures.,MEMBER
44369,impjdi,1353473279,2022-12-15 17:43:18,"No, our OpenGL delegate doesn't accommodate per-op profiling (IIUC it's about per-shader profiling not being a part of the GL ES API, and only available as an extension which can be buggy / inaccurate for each vendor; Metal or OpenCL on the other hand have per-shader profiling in their API) and therefore we don't have an equivalent profiler for OpenGL.","""IIUC it's about per-shader profiling not being a part of the GL ES API, and only available as an extension which can be buggy / inaccurate for each vendor; Metal or OpenCL on the other hand have per-shader profiling in their API"")",CONTRIBUTOR
57630,bhack,1353336265,2022-12-15 16:11:57,@MichaelHudgins Let me know when you are ready so that I can reopen this old contribution. Currently the build time/required computing resources is one of the biggest bottleneck to the non enterprise OSS contribution in the repo.,"""Currently the build time/required computing resources is one of the biggest bottleneck to the non enterprise OSS contribution in the repo.""",CONTRIBUTOR
54352,mihaimaruseac,1353315364,2022-12-15 15:59:49,This should happen at the same time as upgrading protobuf. That one is blocked.,This should happen at the same time as upgrading protobuf. That one is blocked.,COLLABORATOR
58851,chr1sj0nes,1353072494,2022-12-15 13:32:33,"> @chr1sj0nes Could you take look at this issue? seems that the broken is related to your commits to `tensorflow/compiler/xla/service/gpu/gemm_algorithm_picker.cc`
Apologies for the slow reply. I can't see how my commit might have caused this error. @d0k 's theory looks a lot more likely to me.",I can't see how my commit might have caused this error.,CONTRIBUTOR
58851,nouiz,1352100692,2022-12-14 20:15:33,"> @mohantym I tried to reproduce the issue on Colab but got a different output. Please find the gist [here](https://colab.research.google.com/gist/tiruk007/9ffa05e9d87cd8f19d51065ec8ecad6f/untitled41.ipynb) for reference. Could you please look into this.
Note, the colab checkout TF 2.11. The issue reported here is about the master branch, not the last release.",I tried to reproduce the issue on Colab but got a different output.,CONTRIBUTOR
42138,mihaimaruseac,1351961713,2022-12-14 18:46:21,"Until modular TF is brought back, these updates are just treading water. We cannot take the PR in until modular TF work is being done and until then there will be conflicts and staleness.
It might be better to close it and revisit later, given there is no way to mark this work as paused. Or, maybe add a ""paused"" label?","Until modular TF is brought back, these updates are just treading water.",COLLABORATOR
